> aCTB	M
PRKCZ	-1.486480625
FAM110B	0.679029625
MCM10	-0.6530305
SDHAP1	-1.2922625
EDNRA	1.820563875
NAALADL2-AS3	-1.421402625
LGALS9C	0.678463625
CDK1	-1.395651875
HIST1H2AE	-0.526140625
IFI35	0.955176
ZNF814	-0.94748575
SDHAP2	-1.319572125
CPQ	0.686907375
SMG1P1	-1.03156825
SLC5A3	0.865089125
COL8A1	2.006604
MPI	0.800404625
SDCBP	-0.548994125
OAF	0.959170125
SNORA70F	-1.926712625
CLK1	-0.709652125
ADHFE1	-1.344766875
OTUD4	-0.59320425
PCGF5	1.3668745
AKAP13	0.67103725
BZW2	-0.83980775
PTPN3	-0.65838525
HOOK2	-0.723253
LOC100505490	0.642317875
PCBP3	0.634585625
AOC3	1.34028175
SNORD51	-1.10538925
HABP4	1.02307075
PTPRK	-0.9263445
FCGR1A	1.24529675
LRRTM2	-1.167428125
C4orf21	-0.936629875
ZNF32	0.7172695
PGD	0.68753
CDH5	-1.5568245
GNB5	1.040453375
PHKA2	-0.970810125
ERMP1	1.365011
MOSPD2	0.993933875
SLC39A6	0.938925125
SLC19A1	-0.748049625
CLUAP1	1.169506625
LOC100190986	-0.98265075
LOC606724	0.55817775
ZBED6	-0.805169
BIN1	0.688377
SNORD113-4	-2.724473125
RBM22	-0.965183125
ST7	-0.679246375
CLPP	0.761556
LEFTY2	1.730019375
MUTED	0.7037695
LOC286109	-1.435322375
AZIN1	-1.073593875
CREB3L1	0.77637025
GSTA3	-2.733416125
CST3	1.06569175
NPIPL3	-1.094169875
BST1	1.167789875
STRBP	0.5471115
BCLAF1	-0.658057375
CEP170	0.59292175
CLPX	-0.655232375
HLA-DOA	0.666275625
GPX1	0.658132
IL17RA	0.87603075
PREX1	0.49936625
KCNA4	1.2859125
NUDT11	0.958989125
YAP1	-0.9246695
NUP153	-0.577230375
EMC7	0.703548375
ETFA	-0.930245125
PIP5K1C	0.83853675
POLR2I	0.951512125
OAS2	1.878614375
GPR143	-0.62817075
TCTEX1D4	-0.85588375
KCNJ3	2.07825475
POU2F3	-0.62944225
SF3B5	0.61841925
PCTP	-0.633936125
TAP2	0.737740375
DHX15	-0.484611375
CHIC1	1.243509125
LRRC37A3	0.923773125
NXN	0.78141625
SLC25A16	-0.77171975
MICA	0.819569375
MICA	0.819569375
TRAPPC5	0.68141575
TPGS2	0.91856125
TRPV2	0.693788125
SYTL3	0.67831175
HLA-C	1.4751675
NPFFR2	-1.540243625
PPP6R3	-0.483463625
CCDC171	-0.77687725
TCP11L2	-0.719099875
DNER	1.739958875
NR2F2	0.830477
PBRM1	-0.544717
SIPA1L1	-0.887852
HLA-C	0.965363625
YBEY	0.84008725
AVL9	-0.558820375
ATP2C1	0.72366825
MFI2	0.752227125
LOC100505536	-2.2152425
LOC100216546	-0.94357325
ZNF777	-0.793569375
TBC1D19	0.966697
HERC2P2	-0.693188625
SMG1P1	-0.971827875
PAR-SN	1.278479875
PGF	-1.1042315
MAGOH	-0.6678975
PSRC1	-0.56725175
KIAA0922	0.884161
PDE3B	-1.201287625
HUNK	1.7916875
TCEB2	0.5892645
SNX29P2	-0.999972375
NPHP3-ACAD11	-0.53383375
BLVRB	0.617235375
ZNF738	-0.818626625
ELOVL2	-0.958134625
SEMA5A	1.833943375
ZYX	0.889771
PRTFDC1	1.39325275
TPK1	-0.765393875
AMOT	-1.738766875
DGCR8	-0.69714525
PMAIP1	-1.60048225
TMEM97	-0.91585975
LOC100506013	-1.53131425
MGAT2	1.2065945
PID1	0.888204875
LOC100507672	-1.172534
DIAPH2	-0.726644875
GCFC1	-0.989019375
EMC3	0.781305125
CXCR3	0.759269625
DUSP1	1.1509665
LOC100507463	0.564187875
LOC100507463	0.564187875
LOC100507463	0.564187875
LOC100507463	0.564187875
APLP1	0.592317625
LOC100505658	-0.97642
ZNF761	-1.041144625
LSM14A	-0.7702705
LOC283588	-0.755493875
ZNF765	-0.902214375
GPR85	0.65041125
BTN3A2	1.284867875
ZFP36L2	1.035306
FLJ45340	-0.765257125
NDUFAF2	0.91048525
PXDC1	-0.69327125
IFITM4P	0.953379875
NEXN	0.682786125
ARID2	-0.72430325
KIAA0232	-0.605822375
NUDT4P1	-0.873061125
ENDOU	-2.082468
SPRN	-0.660311125
PLA2G4A	1.4606605
PTPRA	0.521117125
SALL1	0.91270175
LOC100506746	-1.70697975
SLC38A6	0.91857625
MAP3K13	-1.401439625
CTAG2	-0.59988975
LRRN4	1.029519625
ATG9B	-1.27403575
TMEM161A	0.742071875
LOC284023	0.475321
P4HA3	1.042123875
TM4SF1	2.230165
SNORD114-6	-3.4575275
PARP2	-0.626088625
TGIF1	-0.505418875
GOLGA8IP	0.536208875
RBM43	0.711873
IDNK	0.6735655
WDR67	0.96662825
VCAM1	2.03580525
HIST2H4B	-0.854758125
HIST2H4B	-0.854758125
HAPLN1	-1.628866
METTL2B	-0.759636875
C2orf66	-0.89113425
ZNF34	0.59125025
HNRNPU-AS1	-0.771358
WASF1	0.639145625
PRKCDBP	0.942252
KIFC1	-0.65511075
DCAF13P3	-1.07238575
TRNP1	0.674993125
BIRC6	-0.53493575
FAM27E3	-0.658858625
LPCAT3	-0.95133
PLXNB2	0.963239125
KCNQ1OT1	-0.84613225
LOC100506606	-1.122047875
GDPD5	-0.8915895
BARX2	-0.828914875
HNRNPA2B1	-0.680859
SECTM1	0.9088235
SNORD116-6	1.9811965
PRLR	1.326586375
HLA-DRB3	0.82877925
MON2	-0.6933275
CTDSPL2	-0.572496375
GUSBP9	-0.692865875
DSN1	-0.718100625
POFUT1	0.60040225
EPS8L1	-0.8619775
LOC100288069	-1.100902375
ADAMTS15	1.1395415
MTCH2	0.622573875
ACOT8	0.5431235
C20orf24	0.68094
MARCH8	0.69388975
TPST2	-0.6810975
USP37	-0.551511375
CYP3A5	1.38891175
OCRL	-0.5421375
AKTIP	-1.072431125
LTC4S	0.644714625
AEBP2	-0.612692875
LCN2	0.999327
ERN1	0.584412875
LAMA4	1.599721
KIR2DS4	0.905774125
PRDM10	-0.672862625
ZBTB24	-0.65443
MTMR10	-1.682879875
CDH13	1.16891175
NPIPL3	-1.23756975
SUN2	0.533388625
PAQR5	0.942782125
SNAR-F	-0.800753625
SERPINB10	0.996010125
SCGB2A1	3.9034485
FKBP10	0.792695125
RNY3P2	-1.496688375
CORO1A	0.9168285
SGCB	1.29382125
SCAPER	-1.016711375
FNBP1	0.7873275
ABHD2	0.81729975
FAM3B	-1.6259005
STRA6	-0.84634125
SOCS1	0.608955625
FKBP1AP1	-1.16509025
CAMLG	0.83751775
MICA	0.7360445
B3GNT2	0.478440875
MAP3K8	-0.716603
C11orf82	-0.6912805
CLU	1.60244325
NABP2	0.713397125
TAB3	-1.635754875
ZNF354B	-1.348470375
ARRDC4	1.2205115
TRIM25	-1.16772575
SLC35B4	-0.89618275
EXOC6B	-0.7101505
AKT3	-0.667424375
CCDC162P	-0.707627375
WDR47	0.816703
FXYD1	1.474282625
FBXO5	-0.800634875
ITSN1	0.65698
HIST2H2AB	-0.98197275
HLA-C	1.391306
SPATA13	-0.71189925
ARNT	-0.83936475
GTF3C1	0.519257125
CAP1	0.672253375
TASP1	-0.624424875
DNAJC9	-0.703751375
LINC00577	-0.66218775
POLE	-0.659041375
SCARNA9L	-2.015751125
OSBPL11	-0.70890375
WDR73	-0.519757875
IGDCC3	-0.597883625
BRCA2	-1.092753375
PLK1	-0.988842375
EIF2AK3	0.737828875
DDAH2	0.5363605
LOX	1.077264
VPRBP	-0.957016
SRSF5	-1.226371875
FAM83B	-1.62014625
BRE	0.991693375
GGCT	-1.126733
PILRB	-0.7086425
TAS2R60	-0.850024625
SNORD116-2	2.150413375
MGA	-0.561061875
DDAH2	0.5627285
PPP2R3C	1.059982125
LOC100128386	-2.0336305
C12orf69	1.5354195
RNU7-77P	-1.634597625
CTCF	-0.616093
NLGN1	1.03134775
DHRSX	-1.270053125
ATPBD4	-0.68634
FAHD1	0.545010125
FAM83D	-0.786115875
OTUD1	0.9624
RNF24	1.144566
CDK5R2	-0.55381775
ZC3H11A	-0.516016875
CMTM7	1.08325775
ZSCAN4	-0.73842525
ZNF407	-0.6985095
PROM2	-0.59324
TIMP1	1.5415515
TSPAN13	-1.314733
NPIPL3	-1.27307675
SCRN1	0.70442475
ALDH7A1	-0.962924625
IP6K3	0.766777
PLIN2	-0.976568375
ACER2	-0.908816125
SST	2.62051075
SMC5	-0.557726125
ILVBL	-0.63623425
GAGE12C	1.268766625
RASSF4	0.7705015
ZNF692	-0.604117125
GCNT1	1.404241625
SEC61B	0.66262825
LOC100131434	-0.92135025
FAM98C	0.83717475
STAG1	-0.63997125
SRM	0.77627725
PARVA	0.9681475
CHAF1A	-0.671574875
TMOD1	0.779741375
LOC100509635	1.975460375
SMAGP	-2.073654125
ZFX	-0.645211875
EP300	-0.706478
NCAPH	-0.7499915
KRT16	0.69980225
SYNGR3	-0.667006625
HIST1H2BM	-1.29355675
RPS6KA3	0.764448125
PLA2G2A	-2.615181625
CDC45	-0.647453625
IGSF23	0.584978125
SUN1	-0.506209875
VEGFA	0.870415625
ARG1	0.761426625
DGKA	-0.657407125
NES	0.655251625
NPIPL3	-1.032639625
CSNK1G1	0.661040625
CD81	0.641686625
CHD9	0.6445615
RIF1	-0.564287
MYO6	-0.46846175
EP400NL	-0.715178375
RIN1	-0.540029
LOC283299	-1.9737705
PSG4	-1.493517625
CPSF7	-0.751871125
CCK	-1.354644125
FLJ33630	0.736191875
RAD51	-1.10239275
H2AFY2	0.68342675
SNRNP70	-0.675267125
DUSP23	1.5899365
LHFP	0.821089625
GPI	0.7287235
NUF2	-1.052316875
CYBB	2.16482525
ANKRD19P	0.628041375
MAPKAPK2	0.703440625
LOC100509457	0.877425375
NCAPD2	-0.827742125
DSC2	-1.151928
SNORD116-8	1.961909
NDP-AS1	0.959339125
FAM86DP	0.517964875
ST14	-1.16686975
HLA-DQB2	0.712227625
HLA-DQB2	0.712227625
MKI67	-0.692674
FAM129B	-0.76362575
TIA1	-0.542685375
SEMA3B	-1.430849125
LPHN3	-1.3258945
LOC100505957	-1.038124625
SLC9A9-AS1	1.260605
TNS1	0.9204595
FLJ22447	0.848819625
SMARCC1	-0.51459425
AHR	-1.615494375
RHOJ	1.24703975
CSE1L	-0.838495875
NCOA6	-0.649069875
POU2F1	-0.693184875
SAP130	-1.00717825
ZNF277	0.760068
RALGPS1	-0.628213125
LOC100505987	-1.16566075
COMMD7	-0.578026125
RDH5	0.52892875
CEP68	-0.823174625
MFSD2A	-0.91834625
DPM3	0.604165375
GUK1	0.630003125
DHRS2	-1.55508625
ACIN1	-0.75085525
FPGS	0.626460875
HIGD2A	0.553794625
FITM2	0.839364375
C6orf228	-0.7609265
HERC2P4	-1.0603645
SCARNA10	-1.21851625
RN5S463	-0.792530625
LAPTM4B	1.196631
ARHGAP11B	-0.898868875
TET1	-1.48262725
WSB1	-0.826355625
RN5S113	-1.081414
TIPIN	-0.92763975
SYNE2	-0.677628625
SLIT2	-1.728169375
HOXA13	-1.073022375
NR6A1	-0.87345075
KIR3DL3	0.923688
ZNF525	-1.12922375
TMEM42	0.6556485
MIR181B1	-2.097510375
MPP5	-1.203871125
FAM134B	1.317108375
HIST2H2AA4	-1.189521
POC1B-GALNT4	0.91156275
LOC100289230	-0.795119375
SLC25A1	-0.538559
PKP4	1.20295025
MIPOL1	1.15652375
PPP1R14C	-1.1554585
KLHDC8B	0.50854425
CMPK1	0.621874125
HLA-DQB2	0.72969
TBC1D3F	-0.5995595
PRICKLE1	-0.745474375
KDM4C	-0.731734
FOXF2	-0.9229385
CUL3	-0.614049125
RASAL2	-0.75822025
FANCI	-0.94617375
NEO1	1.085459625
CREG1	0.717260625
TDRD6	1.580230375
HOMER3	0.6224435
CATSPER2P1	1.466640625
LOC150381	0.792835375
NUDT12	1.26930875
LRFN4	0.85072125
CD28	1.5536605
TMEM200B	0.693322125
C16orf13	0.7210585
WRNIP1	-0.640840125
NR3C1	-0.484728625
SH3BGRL2	-1.355122875
DIAPH1	-0.519436125
C1orf135	-1.07943475
LOC100505776	2.7200405
TINF2	0.571039
D4S234E	-0.74628475
PITPNA	-0.8086365
TBC1D3	-0.58636525
PARP3	0.70105225
MIR4742	-1.19617425
ARL6IP1	-0.594157
TSL	-0.9893805
HLA-C	1.020556625
TRPT1	0.539448875
GRIK1	-1.115778125
ACAT2	-0.54722575
MRPL41	0.890930875
CMAS	-0.749659875
BUB1	-0.53716725
TADA1	-0.522201125
MARCH1	0.7019555
RCSD1	0.660780125
TLN2	0.57152175
SEC22C	0.523292
ZNF181	0.472489375
RTP4	1.174850875
TRAPPC2L	0.562726375
CREB3L2	-0.638632
LOC100506158	0.5564015
ARSB	0.70572525
SEC11C	0.96538875
RNASE1	1.773645375
EIF4G2	-0.49425175
LRRC15	1.411819875
PCOLCE	1.1030025
FKBP7	0.9753625
FNBP4	-0.717277375
SNORD114-8	-1.65774575
CARD18	-1.26134325
MMP1	4.1163165
MBNL1	0.9287165
RDH11	0.524658125
RGL2	-0.564790375
RGL2	-0.564790375
RGL2	-0.564790375
RGL2	-0.564790375
PLK1S1	0.6565425
ACPP	-1.594125375
SLC6A4	-1.654484
MMP3	2.426909
NDUFAF1	0.702586875
C1GALT1	-1.10576075
GSG2	-0.81941625
ABAT	0.518316
SLC3A1	1.25042625
KANK4	-0.8577795
NPY	0.98976025
DLGAP5	-1.322331125
ACBD6	-0.884464375
PITPNC1	0.655095875
GH1	-1.48410775
ECT2	-0.89853625
MIR497HG	0.694381
C18orf54	-1.15815775
CAMK2D	2.028513875
RNF2	-0.690729
CRB3	-0.963460375
GIMAP2	0.704241375
EPC2	-0.429365625
AGAP5	-0.76454925
HNRNPA1	-0.851092875
MIR29C	-1.548423375
SNORD116-3	1.957333125
SNORD116-3	1.957333125
FLJ45340	-0.719595125
TK1	-0.952717375
AREG	-3.154789625
IKZF1	0.972559875
SERPING1	1.93313125
SRSF6	-0.696603125
PIGK	1.238275875
EFHD1	-0.639699
STAT5B	-0.928386875
H6PD	0.87409025
DDX24	1.00521475
LOC100505812	0.891329
PPP1R3C	1.069562125
MED11	0.847392875
PPIP5K1	-1.400484125
COL4A5	0.871315125
NPIPL3	-1.003944125
NFAT5	-0.8258785
TMEM60	0.62842675
SLC26A2	-1.32655
ALG10B	-1.09215775
DUSP18	0.688381125
FGD5-AS1	0.453998125
TCERG1	-0.528888375
WASL	-0.551424125
WNT2	-1.55512625
SRPRB	0.694828125
CRIM1	-0.913169
UBE2D1	0.920645125
DDX39B	-0.668646125
DDX39B	-0.668646125
DDX39B	-0.668646125
SPRYD3	0.7329345
NEB	-0.718506125
IL13RA1	1.06619125
FLOT1	0.623298625
LTBP1	1.464929875
OST4	0.63934675
POLR3B	-0.706731625
LAYN	1.400962875
USP46	-1.363413375
MIR548H2	-0.778478625
RN5S256	-0.48168725
SRRM1	-0.54182
GPR116	1.701618875
FLJ25363	-1.027111375
LRRC42	-0.750145
CG030	-1.32411525
LEPROTL1	0.724544125
ZNF280B	0.87152
LOC100289574	-0.567751625
TRADD	0.53351675
TSPAN8	1.277993875
LIG4	0.87997275
TM4SF5	1.983381625
PSG7	-3.789949025
ZNF250	-1.17900875
C1orf85	0.49792
MIR30A	-1.41292325
CETN2	0.531860625
SPI1	0.719474625
MBOAT1	1.083748375
FCGRT	0.7165155
VPS37A	-0.424040125
RBM23	-0.44965375
FLJ35776	0.69365475
HNRPDL	-0.747668875
SCAF8	-0.569223375
CISD3	0.70031125
SNRNP25	0.565206875
CCAR1	-0.492724125
EHD4	0.59870425
LOC100129455	0.643316375
MIR1290	-0.9222825
CD2BP2	0.78958875
HDAC2	-0.63357725
SNORD114-19	-3.0657515
LOC100505736	0.81773625
CD163L1	0.991769625
TSPAN4	0.604171125
WDR72	1.912951
ABHD6	0.503403125
CCNL1	-0.707730875
CYB5R3	0.827181
HAX1	0.579158
FAM125B	-0.9021525
MAMDC2	2.811452125
ZNF226	0.75700425
SNX9	-0.537244
MIRLET7F1	-1.45633455
RRM2	-0.743745875
KIF13A	0.509703375
BRAF	-0.788474375
LOC100506372	-1.31590925
TAF10	0.520484875
SGSH	0.706778
TREML3P	-0.5828385
ZCCHC24	0.9787165
CLRN1	-1.6620745
MMAB	-0.56151825
CADPS2	1.125647875
NMB	0.7610835
S100P	-0.552318375
IGFBP1	4.4166695
SMC4	-0.879950375
SNORD114-27	-2.06356975
LOC100129046	-0.627552625
ITFG3	-0.48505
SRD5A3	1.03370225
PPIP5K1	-1.222603375
FAM47E	-0.738346
EVC	0.846569125
LYPD5	-1.063152125
KIF13B	1.011677875
PPP1R1A	0.665873875
SPPL3	-0.57903075
PLDN	0.75056375
LY96	1.81393
FBXO22	-0.45047425
SLC16A10	-1.5452655
PFN4	0.868495125
TAS2R13	-0.810675875
PIGR	1.032102625
LOC647264	-0.700702125
LENG8	-0.8116695
EIF1B	0.569919
EIF3L	-0.507638125
HLA-DQB1	1.098040625
SMPD1	0.89845675
ANKRD10	-1.021388
BRIX1	-0.77721875
MIR548H1	-2.11196225
SELM	1.023024
SEMA6D	-1.288349
MME	-1.001445375
SLC20A2	-0.41969575
IER3IP1	0.630353125
NUP50	-0.610959375
MYO1E	0.719242625
LOC100289488	-0.985644125
NAA20	0.665435375
TCEAL1	0.922374
MIR515-1	-2.773096
MIR515-1	-2.773096
C1orf21	-0.7663055
PXDN	0.69191225
BACE1	0.71318275
ST3GAL6	-0.673328625
> sCTB	M
NOTUM	-5.26790525
MEOX2	4.361663125
HTRA4	-4.911289
SLC26A7	3.362073
TAP1	-2.6741195
TAP1	-2.6741195
TAP1	-2.6741195
TAP1	-2.6741195
TAP1	-2.6741195
TAP1	-2.6741195
TAP1	-2.6741195
ISG15	-3.72318625
MT1F	-3.9785715
HN1	-2.99868875
HSPG2	-3.58855525
EPSTI1	-2.421157625
TAP1	-2.244889375
FN1	-2.63976175
PLA2G10	-4.016577375
RFPL4B	-3.2634665
FRAS1	2.76738225
HLA-G	-2.59390275
QSOX1	-3.0412045
C12orf75	-2.5898105
COX4I2	3.201897875
HLA-G	-2.485137375
HLA-G	-2.485137375
CCR1	-2.949173
HLA-G	-2.577564125
RFX6	2.18232525
MT1X	-4.40444
HLA-G	-2.563402875
HLA-G	-2.563402875
NTS	4.515215375
SCN7A	4.34545625
AGTR1	3.150178625
HLA-G	-2.44254525
ABCB1	3.507289625
SLC4A7	-3.053108
RAB8B	-2.088813375
SLC2A10	-1.75099175
DNAPTP3	-2.0137075
LOC730101	3.11352825
FSTL3	-4.612459
IGFBP1	-6.547057375
CMTM3	-1.65644875
ABP1	-4.32644625
LAMA4	-2.24760125
FRMD6	2.001821125
NOG	-3.069082125
DYSF	2.1101145
PRG2	-6.152163875
ISM1	2.157268375
ARHGAP42	2.346731125
ARHGAP17	1.754179125
APLNR	4.0261935
GALNT7	-2.660628875
MT1H	-5.571755375
TTPA	3.302958
PLAC8	-3.265280125
SLC27A2	4.61132475
LOC100128386	2.866685375
AFF2-IT1	3.269442125
EPHA3	2.595647125
KDELR3	-2.521246
GABRA3	1.726909625
EGFEM1P	2.89851575
MMP2	-3.206829625
GLIPR1	-3.4079135
TBX5	2.735325875
CITED2	-2.604691875
HCAR2	-4.291508625
ADAM19	-2.800105375
CPS1	4.07987625
MGAT4A	-2.21007575
SLC25A35	1.472363
ELF5	1.7521365
AREG	4.54600975
ADAMTS18	2.390676
PTPRS	-1.697168625
COLEC10	2.837575125
IL1R2	-3.983727625
CA8	1.901466875
GPR32	-3.199285625
HACE1	1.93895875
ADRBK2	-2.106036125
GALNT3	-2.74594925
ENDOU	2.83205925
SLC26A7	3.967156625
TMEM155	1.604980625
ACSS1	2.415650125
ERP27	-1.5377555
FUT9	1.745594875
AREG	4.5827075
PTGES	-2.760449875
SLC6A4	2.3506
PDCD1LG2	-4.244786625
PCDH11X	2.84293525
LIMA1	-1.730647125
LOC100134259	2.12663525
STARD4-AS1	1.51730675
MIR181A1	2.212805338
FAT2	-3.228232625
TCF7L2	-2.931509125
SLC15A3	-1.58758825
PARP1	1.30643075
TES	-1.4865395
NOS3	1.538822875
GRB14	1.82694475
PLOD1	-1.5886805
AFF2	2.53192925
HIGD1B	3.345774875
SOAT1	-2.2016685
FHOD3	-2.163884625
MXRA8	-2.484718125
SH3PXD2B	-2.250449
SH3BGRL2	1.903519875
LGALS3BP	-2.336253125
FSTL1	-1.224296625
SOX4	-2.09705325
FAM171B	1.842955375
CHN1	1.9696985
PLA2G2A	3.610393625
GCH1	-1.817092
APOL6	-1.83308025
CCK	1.871403625
DAPP1	-3.30822925
OAS1	-2.09006575
SMAGP	2.855150125
MCOLN3	1.90853375
TRIM14	-1.41943775
TUBB2A	-1.70044325
HUNK	-2.390899375
SEMA3C	-1.833456
SEMA3B	1.976604875
PP12613	1.6016215
HSPA4L	2.470558125
IQGAP2	1.850525875
MAP7D2	2.239410625
PNP	1.73621875
MT1G	-4.920144875
PARP9	-2.040269875
TRPV6	4.367358
IL2RB	-2.95098225
KANK1	2.013529
CAPN2	-1.179331125
SLC13A4	3.024718125
KCNK12	-1.65675675
TIMP3	-2.419522625
GBP2	-2.118423625
MYADM	-1.557419125
MTMR10	2.26662425
ADHFE1	1.75988025
MPP5	1.66246275
TNFSF10	-3.34234025
AQPEP	-2.3421055
HPGD	-1.82111375
CDC42SE2	-1.3147295
P2RY1	2.7581165
SNAI1	-2.60035075
C17orf85	1.544762875
CLRN1	2.346953375
RASGRF2	-3.641029875
SLC16A6	-3.05020825
COL12A1	-2.218078625
ISM2	-2.44391975
MMP12	-6.891417375
FLNB	-2.6378215
ADA	-1.396884625
UGDH	-2.120911875
HS6ST2	2.3460545
DEPDC7	-3.208365625
ARHGDIB	-2.341569625
NRIP1	-1.931089125
HSD17B1	2.772527625
LOC100507596	1.600998
SERPING1	-2.687158625
SNORD113-1	3.1635595
PART1	2.026841625
PARP4	-1.6979095
SLC18B1	1.388429875
RARRES3	-1.393895
KLF6	-1.640128875
ATP2B1	1.353098
AK3	1.291985875
ABCC2	1.368044625
IL13RA1	-1.481148125
MMP14	-1.570123375
REPS2	-2.92886775
DHRS7	-1.72259075
DGKD	1.2085585
TNFAIP2	-1.706118375
LOC100131825	1.952233375
MPP1	2.0423895
UBL3	-2.1022095
PRTG	1.431868875
TGFB2	-2.7470615
GCNT1	-1.88467375
CAST	1.20762275
CHRM5	-2.251375125
SSR3	-1.529879125
ELMO1	1.539386375
HSPA2	-1.302351875
SAMD9	-2.6504485
LAIR2	-5.275691
CATSPER2	1.200394125
SH3D19	-1.59646825
ANKRD20A5P	3.9434555
LRP8	1.7972875
SCN11A	1.600723625
ST6GALNAC2	-2.03550275
ANXA6	1.90487375
SLC26A2	1.824493625
CNTN5	1.959396625
IL1R1	-1.680393125
MEG3	1.99305225
CD276	-2.004784625
ASAP3	-1.907715375
ADAM9	-1.12732125
IFIT1	-2.611600875
SPRR2G	-2.846381
FHL2	-1.532686625
SNORD114-28	2.692602125
TMSB10	-0.97612875
FAM110A	-1.49836225
ECE1	-1.651889125
LPCAT4	-1.276711875
LGR5	4.212844
GKN1	-3.99929575
FAM162B	2.537229125
AP1S3	1.50563425
PLOD3	-1.604117
NPC2	-1.903303125
TMEM133	2.217339625
USP46	1.869357
TMEM88	1.868317125
TMEM14A	-1.339897625
LOC388948	2.1283945
CADM3	2.2225775
MIR181B1	2.825290875
PDIA5	-1.618482875
CD99P1	1.6256825
NREP	1.27149925
DLG3	0.967911375
KCTD12	-1.287410125
DIO2	-3.61944875
CASP4	1.229561625
GALNT11	1.8720645
ASCL2	-1.499153875
PDE4D	1.08570275
LOC100506746	2.20960125
GREB1L	-2.504169375
ETS2	-1.69903875
FAM26D	1.404801875
HSPD1	1.020173875
TRIM40	2.67419
PTPRD	2.030063375
MAMDC2	-3.860273
FYB	-1.2156335
MYLK	1.30165275
PPIP5K1	1.462026375
SERPINE2	-1.646079125
ANKFN1	1.810154875
GPRC5A	-2.680817625
EHBP1	-1.511201625
MEGF9	-1.581641125
SVEP1	4.55845575
GPR78	-2.005889
KRT19	-1.688972875
GSTA4	1.733475625
KL	2.43927475
AFF1	1.8103405
IFI27	-2.314219
RAB38	2.380752125
IFIH1	-2.15806575
WWC1	1.523003625
DDX26B	1.5631945
AHR	2.146030125
LOC100131234	2.335682
TUBB6	-1.338658375
DNM3OS	1.405123375
RHOU	-1.543234875
CCDC102B	2.260474875
STAT1	-1.7535255
BMP1	1.2428435
CD9	-1.4114895
SCNN1B	2.053120875
IL22RA2	2.745455125
CEACAM1	-1.402870625
LOC100652936	-1.9858145
KISS1	4.31710425
TACC2	2.64779925
CDH3	1.695269625
WIPF1	-1.421882125
PHYHIPL	2.789077125
CST6	-2.725134625
SNX27	0.982591875
OTOGL	1.969215875
USP27X	2.919747875
CHSY1	1.4053835
IGHA1	2.358318
PGRMC1	-1.51965925
STXBP5	-1.344543875
TFCP2L1	1.70456575
IFNAR2	-1.18232525
GPR183	1.988738375
PTPRF	-2.182186625
RYR2	1.2798555
CNN2	-1.845410875
TGFB3	1.840425375
TRIM40	2.4295045
ETFDH	1.3764215
CSHL1	3.8383595
ASPSCR1	-1.184419
SLC20A1	2.2163515
TRIM40	2.6141555
ADAMTS1	-1.98440075
HCAR1	-1.588390875
RABAC1	-1.487458625
SERPINB2	2.401287125
PCSK6	-1.656884125
AZIN1	1.34869275
PPIP5K1	1.61077275
MED12L	2.137897625
HLA-E	-1.73793825
HLA-E	-1.73793825
HLA-E	-1.73793825
HLA-E	-1.73793825
PPIP5K1	1.875418
TAF15	0.812274375
BHLHE41	1.1817385
HLA-E	-1.76931875
HLA-E	-1.76931875
HLA-E	-1.76931875
ZSCAN12P1	1.26071375
PLK2	-1.60321825
TRIM40	2.7760625
TRIM40	2.7760625
SESTD1	-1.381236625
PSMB8	-1.422596125
PSMB8	-1.422596125
PSMB8	-1.422596125
PSMB8	-1.422596125
PSMB8	-1.422596125
PSMB8	-1.422596125
PSMB8	-1.422596125
FLNB-AS1	-1.729469875
BTG3	1.519037
SORBS1	1.63299875
ITSN2	-0.87774725
EIF4EBP1	-1.42844675
FADS3	-1.263496125
ARHGAP26	2.236899375
TMEM8A	1.25779375
UGCG	-1.783092375
KIAA1462	1.264855875
SP110	-1.401144625
PARP14	-1.145396
CTDSPL	1.293408125
PSMB8	-1.446356375
LRRC32	-1.789115
JHDM1D	1.84659725
LEPRE1	-1.314075875
TRIM40	2.402017
PLAUR	-2.39024575
GH2	4.784137
MX1	-2.50679025
LOC100132215	-1.083017625
HCG4	-2.27006375
HCG4	-2.27006375
HCG4	-2.27006375
HCG4	-2.27006375
HCG4	-2.27006375
AHCYL2	1.097998875
STAT5B	1.228676125
SDC4	-2.60048125
ELK1	1.216992375
TRIM40	2.852215375
NCOA1	-1.38222025
LAYN	-1.862442375
TRIM40	2.879033875
FBXO32	-1.851791
COLEC12	1.9672195
PRDX4	-1.515803875
PLSCR1	-1.652497125
CLNK	-2.5255595
SIAH1	2.01748225
CADM1	1.418168125
CCNE1	-2.304723125
ADAM15	-1.167274875
SCUBE1	-2.044005125
SH3TC2	3.367145375
PTPLAD2	-1.503072
TPM1	-2.322401
CEP85	1.537021375
PHACTR2	1.469059625
SP100	-1.114154375
SLC16A12	2.25509025
PMAIP1	1.999630625
RALGAPA2	1.675021125
C10orf54	1.142489
ARHGAP28	2.171212125
MPP7	2.859776375
LY6K	-1.626263625
ST3GAL1	1.47616525
ATP11A	-1.376723125
UPK1B	-2.78278875
SEMA6A	3.185275375
MIR424	2.305604375
GALNT6	-2.086549625
LOC100289488	1.315009375
LINC00324	-1.33279975
LACTB	-1.58537025
GYS1	-1.13548275
ISL1	1.690501625
CPVL	-0.95577175
